seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
nbo_N500_edge186683,[S][C][=C][Branch][C][=C][C][=C][C][=C][Branch][C][=C][Ring1][=N][Ring1][Branch][pop][FrH0][pop][FrH0][.][S][=C][=N][Fe][Branch1][#C][N][N][C][=Branch1][=Branch2][=C][Branch1][C][Fr][C][Ring1][=Branch1][C][C][Branch1][#C][N][N][C][=Branch1][=Branch2][=C][Branch1][C][Fr][C][Ring1][=Branch1][C][C][Branch1][P][N][C][=Branch1][N][=C][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][Branch1][Ring2][N][=C][=S][N][C][Branch1][C][C][=C][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][#Branch1][C][&&][nbo],[S][C][=C][Branch][C][=C][C][=C][C][=C][Branch][C][=C][Ring1][=N][Ring1][Branch][pop][FrH0][pop][FrH0],Sc1c([Fr])cccc2cc([Fr])cc1-2,"[-5.083045, 0.39332753]",[:0sulfonic_acid][N][N][:0imidazole][Cl][Cl][:3pyrimidine][=Ring2][=Ring2][=Ring2][FrH0][FrH0][P][P][FrH0][:=1methyl_amine][FrH0][:=1methyl_amine][:0benzene][=O][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:3pyrimidine][:3pyrimidine][:3pyrimidine][:0benzenediol][:0benzenediol][:0benzenediol][:3pyrimidine][:3pyrimidine][=Ring2][=Ring2][FrH0][:=1methyl_amine][.][S][=C][=N][Fe][Branch1][#C][N][N][C][=Branch1][=Branch2][=C][Branch1][C][Fr][C][Ring1][=Branch1][C][C][Branch1][#C][N][N][C][=Branch1][=Branch2][=C][Branch1][C][Fr][C][Ring1][=Branch1][C][C][Branch1][P][N][C][=Branch1][N][=C][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][Branch1][Ring2][N][=C][=S][N][C][Branch1][C][C][=C][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][#Branch1][C][&&][nbo],[:0sulfonic_acid][N][N][:0imidazole][Cl][Cl][:3pyrimidine][=Ring2][=Ring2][=Ring2][FrH0][FrH0][P][P][FrH0][:=1methyl_amine][FrH0][:=1methyl_amine][:0benzene][=O][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:3pyrimidine][:3pyrimidine][:3pyrimidine][:0benzenediol][:0benzenediol][:0benzenediol][:3pyrimidine][:3pyrimidine][=Ring2][=Ring2][FrH0][:=1methyl_amine],O=S(Nc1nc([Fr])cn1Cl)O[Fr],"[-13.50158931, 1.2307102833737094]",nbo_N500_221fa0e5_opt,221fa0e5
crb_N307_edge108025,[:0sulfonic_acid][Ring1][C][Branch][C][C][Branch][O][FrH0][pop][C][O][pop][=C][C][FrH0][pop][.][Fr][C][=N][Cu][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][crb],[:0sulfonic_acid][Ring1][C][Branch][C][C][Branch][O][FrH0][pop][C][O][pop][=C][C][FrH0][pop],O=S(O)C(=CC[Fr])CC(CO)O[Fr],"[-6.094919, 0.50949895]",[FrH0][FrH0][#C][Branch][:5benzenediol][:0benzenediol][:0benzenediol][:1methyl_amine][:0benzenediol][pop][:0benzenediol][Cl][pop][Ring2][:1pyrimidine][:3pyrimidine][:3pyrimidine][:0propyl][pop][pop][pop][Ring2][:2benzenediol][:2benzenealcohol][:1carboxylic_acid][.][Fr][C][=N][Cu][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][crb],[FrH0][FrH0][#C][Branch][:5benzenediol][:0benzenediol][:0benzenediol][:1methyl_amine][:0benzenediol][pop][:0benzenediol][Cl][pop][Ring2][:1pyrimidine][:3pyrimidine][:3pyrimidine][:0propyl][pop][pop][pop][Ring2][:2benzenediol][:2benzenealcohol][:1carboxylic_acid],[Fr][Fr],"[-8.4063091678, 0.762401969282548]",crb_N307_26655bb9_opt,26655bb9
bnn_N133_edge1883,[O][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][=N][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[O][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][=N][FrH0],OC1=C(C=N[Fr])C=C1[Fr],"[-7.464528, 0.5791284]",[:0sulfonic_acid][P][FrH0][pop][Ring1][:2imidazole][Ring2][FrH0][pop][Ring1][:0benzenediol][pop][Ring2][:3pyrimidine][pop][pop][:1imidazole][:1pyrimidine][:3pyrimidine][:3pyrimidine][:0propyl][:2pyridine][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[:0sulfonic_acid][P][FrH0][pop][Ring1][:2imidazole][Ring2][FrH0][pop][Ring1][:0benzenediol][pop][Ring2][:3pyrimidine][pop][pop][:1imidazole][:1pyrimidine][:3pyrimidine][:3pyrimidine][:0propyl][:2pyridine],O=S(O[Fr])c1c(-c2ccncn2)nc([Fr])n1-c1c(O)cccc1O,"[-10.6520608508, 1.0990322373724406]",bnn_N133_aaa88dd0_opt,aaa88dd0
sra_N515_edge11664,[FrH0][C][Branch][O][C][pop][Branch][O][C][pop][C][Branch][O][C][pop][C][C][Branch][O][FrH0][pop][O][C][.][Fr][C][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][sra],[FrH0][C][Branch][O][C][pop][Branch][O][C][pop][C][Branch][O][C][pop][C][C][Branch][O][FrH0][pop][O][C],COC(CC(OC)C([Fr])(OC)OC)O[Fr],"[-7.355033, 0.652501]",[:0propyl][C][:0imidazole][:0pyrimidine][S][Branch][FrH0][N][:=1methyl_amine][:3benzenealcohol][:4benzenealcohol][S][:1methyl_amine][:1methyl_amine][#N][=S][:0benzenediol][:0propyl][FrH0][:1imidazole][:3pyrimidine][:2imidazole][:3pyrimidine][=P][:0benzenediol][:0benzenediol][:2pyridine][:0benzenediol][:2pyridine][:1pyrimidine][:1imidazole][:1methyl_amine][.][Fr][C][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][sra],[:0propyl][C][:0imidazole][:0pyrimidine][S][Branch][FrH0][N][:=1methyl_amine][:3benzenealcohol][:4benzenealcohol][S][:1methyl_amine][:1methyl_amine][#N][=S][:0benzenediol][:0propyl][FrH0][:1imidazole][:3pyrimidine][:2imidazole][:3pyrimidine][=P][:0benzenediol][:0benzenediol][:2pyridine][:0benzenediol][:2pyridine][:1pyrimidine][:1imidazole][:1methyl_amine],CCCc1nccn1[SH]([Fr])N=CNc1c(O)cccc1CN=NSc1c(O)ccc(-c2ccnc(-c3ccnc(-c4c(O)cccc4Oc4ccncc4-c4ccncc4-n4ccnc4)n3)n2)c1O[Fr],"[-8.5365716212, 0.728086606306184]",sra_N515_c343bb24_opt,c343bb24
sra_N93_edge170632,[Br][C][=C][Branch][C][=C][Branch][C][Branch][C][Branch][C][FrH0][pop][Br][pop][Br][pop][Ring1][Ring2][pop][:1alkyne][Ring1][FrH0][pop][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Cu][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[Br][C][=C][Branch][C][=C][Branch][C][Branch][C][Branch][C][FrH0][pop][Br][pop][Br][pop][Ring1][Ring2][pop][:1alkyne][Ring1][FrH0][pop],BrC1=C(C#C[Fr])C=C1C(Br)C(Br)C[Fr],"[-4.094907, 0.22208014]",[:0methyl][C][:0benzenediol][=Ring2][:1alkyne][:0benzenediol][FrH0][pop][pop][Ring1][:3pyrimidine][Ring1][FrH0][pop][pop][:1imidazole][:1imidazole][pop][:2pyridine][:0pyrimidine][:0imidazole][Ring2][:2pyridine][:2pyrimidine][S][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Cu][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[:0methyl][C][:0benzenediol][=Ring2][:1alkyne][:0benzenediol][FrH0][pop][pop][Ring1][:3pyrimidine][Ring1][FrH0][pop][pop][:1imidazole][:1imidazole][pop][:2pyridine][:0pyrimidine][:0imidazole][Ring2][:2pyridine][:2pyrimidine][S],CCc1c(O)c(-c2ncccn2)c(-n2ccnc2)c(-c2ccnc([Fr])n2)c1OC#C[Fr],"[-4.5421135276, 0.4233896805565047]",sra_N93_402955cf_opt,402955cf
dia-f_N298_edge59577,[O][S][Branch][C][C][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][Branch][S][Branch][O][pop][Branch][O][pop][O][pop][FrH0][pop][Branch][O][pop][O][.][ClH0][Cu][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][dia-f],[O][S][Branch][C][C][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][Branch][S][Branch][O][pop][Branch][O][pop][O][pop][FrH0][pop][Branch][O][pop][O],OS(O)(O)C1CC([Fr])(S(O)(O)O)C=C1[Fr],"[-4.718238, 0.37565613]",[:0sulfonic_acid][C][S][:0methyl_amine][:0methyl][:1pyrimidine][Branch][:0benzenediol][Branch][FrH0][:0pyrimidine][Ring2][:0benzenediol][:0pyrimidine][Branch][:0benzenediol][:4benzenealcohol][pop][:0propyl][:0methyl][:0pyrimidine][:0propyl][Cl][:0propyl][:2imidazole][:=0amide][pop][pop][pop][pop][Ring2][FrH0][:2pyridine][Branch][:2pyridine][.][ClH0][Cu][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][dia-f],[:0sulfonic_acid][C][S][:0methyl_amine][:0methyl][:1pyrimidine][Branch][:0benzenediol][Branch][FrH0][:0pyrimidine][Ring2][:0benzenediol][:0pyrimidine][Branch][:0benzenediol][:4benzenealcohol][pop][:0propyl][:0methyl][:0pyrimidine][:0propyl][Cl][:0propyl][:2imidazole][:=0amide][pop][pop][pop][pop][Ring2][FrH0][:2pyridine][Branch][:2pyridine],CCc1c(O)c(Oc2cc([Fr])cc(O)c2-c2nc(CNSO[SH]=O)c([Fr])c(-c3ccncc3)n2)c(O)c(-c2cnc[nH]2)c1Cl,"[-5.0611369114, 0.4480331878541601]",dia-f_N298_b6e18960_opt,b6e18960
lvt_N112_edge139142,[:0amide][Ring1][C][Branch][:0methyl_amine][Ring1][C][=C][C][=Branch][=C][Ring1][Ring2][pop][FrH0][pop][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][lvt],[:0amide][Ring1][C][Branch][:0methyl_amine][Ring1][C][=C][C][=Branch][=C][Ring1][Ring2][pop][FrH0][pop][pop][FrH0][pop],NC(=O)C([Fr])NCC1=CC([Fr])=C1,"[-7.9236593, 0.78455335]",[FrH0][FrH0][=Ring2][=Ring2][Ring2][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][=P][=P][:3pyrimidine][:3pyrimidine][:0benzenealcohol][:4benzenealcohol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:4benzenealcohol][:3benzenealcohol][:3benzenealcohol][Ring2][F][:1pyrimidine][:1alkyne][:1pyrimidine][:1pyridine][:1pyrimidine][:0pyridine][:2imidazole][:1carboxylic_acid][:1pyridine][=O][.][O][=C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][lvt],[FrH0][FrH0][=Ring2][=Ring2][Ring2][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][=P][=P][:3pyrimidine][:3pyrimidine][:0benzenealcohol][:4benzenealcohol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:4benzenealcohol][:3benzenealcohol][:3benzenealcohol][Ring2][F][:1pyrimidine][:1alkyne][:1pyrimidine][:1pyridine][:1pyrimidine][:0pyridine][:2imidazole][:1carboxylic_acid][:1pyridine][=O],[Fr][Fr],"[-13.6436274076, 1.4111298137738466]",lvt_N112_6bfaa3e9_opt,6bfaa3e9
lvt_N314_edge200215,[F][C][=C][Branch][C][=C][C][=C][Branch][C][=Branch][=C][Branch][C][Branch][F][pop][Branch][F][pop][Ring1][N][pop][F][pop][FrH0][pop][Ring1][Ring2][pop][FrH0][.][O][S][Branch1][C][Fr][Branch1][C][O][O][Ni][Branch1][#Branch2][O][S][Branch1][C][Fr][Branch1][C][O][O][Branch1][O][N][C][C][Branch1][C][Fr][=C][N][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][C][N][Ring1][=Branch1][Branch1][O][N][C][C][Branch1][C][Fr][=C][N][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][C][N][Ring1][=Branch1][&&][lvt],[F][C][=C][Branch][C][=C][C][=C][Branch][C][=Branch][=C][Branch][C][Branch][F][pop][Branch][F][pop][Ring1][N][pop][F][pop][FrH0][pop][Ring1][Ring2][pop][FrH0],FC1=C([Fr])C2=CC=C2C([Fr])=C(F)C1(F)F,"[-8.530792, 0.8407038]",[=Ring2][:0methyl][P][:0benzenediol][Ring2][:2imidazole][:2imidazole][FrH0][pop][pop][:0benzenediol][FrH0][pop][pop][:0benzenediol][Ring2][=Ring1][:2pyrimidine][S][S][:2pyrimidine][S][S][Br][=Ring2][.][O][S][Branch1][C][Fr][Branch1][C][O][O][Ni][Branch1][#Branch2][O][S][Branch1][C][Fr][Branch1][C][O][O][Branch1][O][N][C][C][Branch1][C][Fr][=C][N][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][C][N][Ring1][=Branch1][Branch1][O][N][C][C][Branch1][C][Fr][=C][N][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][C][N][Ring1][=Branch1][&&][lvt],[=Ring2][:0methyl][P][:0benzenediol][Ring2][:2imidazole][:2imidazole][FrH0][pop][pop][:0benzenediol][FrH0][pop][pop][:0benzenediol][Ring2][=Ring1][:2pyrimidine][S][S][:2pyrimidine][S][S][Br][=Ring2],CCc1c(O)cc([Fr])c(-c2[nH]cnc2[Fr])c1O,"[-9.4365159026, 0.8042413945680887]",lvt_N314_0cfb4359_opt,0cfb4359
sra_N507_edge72610,[F][C][=C][Branch][:1methyl_amine][Ring1][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[F][C][=C][Branch][:1methyl_amine][Ring1][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][pop][FrH0],FC1=C([Fr])CNCC1[Fr],"[-5.382785, 0.4272249]",[:0propyl][C][:3pyrimidine][Ring2][:0benzenediol][=Ring2][FrH0][=Ring2][Ring1][:0methyl][pop][pop][Ring1][:1pyrimidine][Branch][FrH0][pop][Ring2][:2imidazole][:0methyl][:0benzenealcohol][Branch][Branch][Branch][:2pyrimidine][Ring2][S][:0propyl][:0benzenealcohol][pop][pop][pop][pop][pop][pop][:0pyrimidine][:0pyrimidine][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[:0propyl][C][:3pyrimidine][Ring2][:0benzenediol][=Ring2][FrH0][=Ring2][Ring1][:0methyl][pop][pop][Ring1][:1pyrimidine][Branch][FrH0][pop][Ring2][:2imidazole][:0methyl][:0benzenealcohol][Branch][Branch][Branch][:2pyrimidine][Ring2][S][:0propyl][:0benzenealcohol][pop][pop][pop][pop][pop][pop][:0pyrimidine][:0pyrimidine],CCCSc1ncc(-c2ccc(-c3nc[nH]c3-c3cnc([Fr])nc3-c3c(CCC)ncnc3-c3c(O)cccc3O[Fr])c(O)c2)cn1,"[-5.1942809199, 0.4962362649017279]",sra_N507_c6ad84aa_opt,c6ad84aa
utk_N519_edge154587,[FrH0][C][=C][Branch][:1pyridine][Branch][O][C][FrH0][pop][pop][:1alkyne][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Zn][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][utk],[FrH0][C][=C][Branch][:1pyridine][Branch][O][C][FrH0][pop][pop][:1alkyne],C#CC(=C[Fr])c1ccc(OC[Fr])nc1,"[-10.970086, 0.62261236]",[:0propyl][C][=Branch][Branch][:0benzene][#N][:2benzenealcohol][=N][:1alkyne][Ring1][:1alkyne][Ring1][:3benzenealcohol][:5benzenealcohol][:3benzenediol][:1imidazole][=S][=S][:2benzenediol][:0imidazole][:4benzenediol][Cl][:1amide][:1carboxylic_acid][:0phosphoric_acid][:1benzenealcohol][:2pyrimidine][Ring1][FrH0][pop][pop][pop][=Branch][pop][pop][FrH0][FrH0][:0propyl][:0propyl][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Zn][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][utk],[:0propyl][C][=Branch][Branch][:0benzene][#N][:2benzenealcohol][=N][:1alkyne][Ring1][:1alkyne][Ring1][:3benzenealcohol][:5benzenealcohol][:3benzenediol][:1imidazole][=S][=S][:2benzenediol][:0imidazole][:4benzenediol][Cl][:1amide][:1carboxylic_acid][:0phosphoric_acid][:1benzenealcohol][:2pyrimidine][Ring1][FrH0][pop][pop][pop][=Branch][pop][pop][FrH0][FrH0][:0propyl][:0propyl],CCCc1ccccc1-c1ccc(O)c(C#CC#Cc2cccc(O)c2-c2cc(O)c(CCC)c(O[Fr])c2[SH]=[SH]c2c(O)cc(O)cc2-c2ccc(O)cc2OC(=O)NOP(=O)(O)Oc2cncnc2[Fr])c1,"[-14.5413333213, 1.0936577564888117]",utk_N519_0ef6db1d_opt,0ef6db1d
lon_N267_edge170491,[FrH0][:1alkyne][Ring1][C][=C][Branch][C][Branch][C][C][Branch][C][FrH0][pop][:0methyl][pop][=C][Ring1][N][pop][:0methyl][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][P][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][&&][lon],[FrH0][:1alkyne][Ring1][C][=C][Branch][C][Branch][C][C][Branch][C][FrH0][pop][:0methyl][pop][=C][Ring1][N][pop][:0methyl][pop],CCC1=C(C#C[Fr])C=C1CC(CC)C[Fr],"[-6.3306484, 0.56219536]",[:0propyl][C][:0pyrimidine][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:1pyrimidine][Ring1][:3pyrimidine][pop][pop][pop][pop][Ring1][C][S][C][:1alkyne][Ring1][FrH0][pop][pop][Ring1][P][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][P][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][&&][lon],[:0propyl][C][:0pyrimidine][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:1pyrimidine][Ring1][:3pyrimidine][pop][pop][pop][pop][Ring1][C][S][C][:1alkyne][Ring1][FrH0][pop][pop][Ring1][P][FrH0][pop][pop],CCCc1nc(P[Fr])c(CSCC#C[Fr])c(-c2c(O)cccc2Oc2c(O)cccc2Oc2ncncc2-c2ccncn2)n1,"[-5.542768762, 0.5269343409562227]",lon_N267_3268cc77_opt,3268cc77
nbo_N489_edge193163,[O][O][C][=C][Branch][C][=Branch][=C][Branch][C][=C][Branch][O][O][pop][FrH0][pop][Ring1][Ring2][pop][O][O][pop][:1alkyne][Ring1][FrH0][pop][.][Fr][C][C][=C][C][N][Branch1][Ring2][C][=Ring1][=Branch1][Cu][Branch1][=C][N][C][=Ring1][=Branch1][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][nbo],[O][O][C][=C][Branch][C][=Branch][=C][Branch][C][=C][Branch][O][O][pop][FrH0][pop][Ring1][Ring2][pop][O][O][pop][:1alkyne][Ring1][FrH0][pop],OOC([Fr])=CC1=C(OO)C(C#C[Fr])=C1OO,"[-6.61821, 0.5064071]",[O][:0pyrimidine][S][=C][Branch][->][=Branch][#C][Branch][C][=P][Branch][:0methyl][=Ring2][Cl][FrH0][S][S][:0benzenediol][pop][:0propyl][:0benzenediol][Branch][:0benzenediol][:0benzenediol][FrH0][pop][:0benzenediol][Cl][:1imidazole][:0benzenediol][:0pyrimidine][:0pyrimidine][:0pyrimidine][:=1methyl_amine][:0pyrimidine][:0carboxylic_acid][:2imidazole][:0benzenediol][.][Fr][C][C][=C][C][N][Branch1][Ring2][C][=Ring1][=Branch1][Cu][Branch1][=C][N][C][=Ring1][=Branch1][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][nbo],[O][:0pyrimidine][S][=C][Branch][->][=Branch][#C][Branch][C][=P][Branch][:0methyl][=Ring2][Cl][FrH0][S][S][:0benzenediol][pop][:0propyl][:0benzenediol][Branch][:0benzenediol][:0benzenediol][FrH0][pop][:0benzenediol][Cl][:1imidazole][:0benzenediol][:0pyrimidine][:0pyrimidine][:0pyrimidine][:=1methyl_amine][:0pyrimidine][:0carboxylic_acid][:2imidazole][:0benzenediol],CC[PH](Cl)=CC([Fr])C(SSc1c(O)cccc1O)c1cc(-c2c(O)cc(-c3c(O)cc(-c4c(O)cccc4Oc4nccc(CNOC(=O)c5c(O)cccc5O)n4)c(Cl)c3O[Fr])cc2O)nc(O)n1,"[-17.1172287891, 1.6413320652580394]",nbo_N489_868a0551_opt,868a0551
