seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
pcu_N148_edge163630,[FrH0][C][=N][C][Branch][C][Branch][C][Branch][S][C][pop][Branch][S][C][pop][C][C][FrH0][pop][=C][C][Ring1][P][pop][S][C][.][Fr][C][O][Cu][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][Cu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][Ring2][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][N][N][C][Branch1][=Branch2][C][Branch1][C][Fr][=C][Ring1][=Branch1][C][C][&&][pcu],[FrH0][C][=N][C][Branch][C][Branch][C][Branch][S][C][pop][Branch][S][C][pop][C][C][FrH0][pop][=C][C][Ring1][P][pop][S][C],CSC1N=C([Fr])CC=C1C(CC[Fr])(SC)SC,"[-17.93952, 1.760603]",[FrH0][C][#C][:0sulfonic_acid][Branch][C][Branch][Branch][Branch][S][Branch][pop][=Ring2][S][:1methyl_amine][pop][:1imidazole][:3pyrimidine][FrH0][pop][=C][:0propyl][=P][=P][pop][=P][:2pyrimidine][:1pyrimidine][:2benzenediol][.][Fr][C][O][Cu][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][Cu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][Ring2][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][N][N][C][Branch1][=Branch2][C][Branch1][C][Fr][=C][Ring1][=Branch1][C][C][&&][pcu],[FrH0][C][#C][:0sulfonic_acid][Branch][C][Branch][Branch][Branch][S][Branch][pop][=Ring2][S][:1methyl_amine][pop][:1imidazole][:3pyrimidine][FrH0][pop][=C][:0propyl][=P][=P][pop][=P][:2pyrimidine][:1pyrimidine][:2benzenediol],CCCc1ncn(C(S)S(=O)OC#C[Fr])c1[Fr],"[-20.9847851535, 2.110957627351071]",pcu_N148_531ef2bb,531ef2bb
utp_N547_edge208014,[F][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][=N][N][=C][Branch][C][=Branch][=C][Branch][F][pop][Ring1][=Branch][pop][F][pop][FrH0][.][S][=C][=N][Co][Branch1][N][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][=S][Branch1][N][N][C][=C][Branch1][C][Fr][C][C][=C][Ring1][#Branch1][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][&&][utp],[F][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][=N][N][=C][Branch][C][=Branch][=C][Branch][F][pop][Ring1][=Branch][pop][F][pop][FrH0],FC1=C(c2nnc([Fr])c(F)c2F)C=C1[Fr],"[-3.358595, 0.057516422]",[:0propyl][C][:1benzenediol][:0amide][Cl][Cl][:0amide][FrH0][pop][Ring2][:0benzenediol][FrH0][Cl][pop][:0benzenediol][FrH0][pop][Ring1][:0pyrimidine][pop][Ring1][:0propyl][:1pyrimidine][:2pyrimidine][:0benzenealcohol][S][Branch][.][S][=C][=N][Co][Branch1][N][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][=S][Branch1][N][N][C][=C][Branch1][C][Fr][C][C][=C][Ring1][#Branch1][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][&&][utp],[:0propyl][C][:1benzenediol][:0amide][Cl][Cl][:0amide][FrH0][pop][Ring2][:0benzenediol][FrH0][Cl][pop][:0benzenediol][FrH0][pop][Ring1][:0pyrimidine][pop][Ring1][:0propyl][:1pyrimidine][:2pyrimidine][:0benzenealcohol][S][Branch],CCCOc1c(Cl)c(NC=O)c([Fr])c(O)c1[Fr],"[-7.8068124907, 0.6172420449980904]",utp_N547_3b45f2af,3b45f2af
pcu_N47_edge122901,[:0isocyanate][C][C][Branch][C][=C][Branch][N][=C][Ring1][Ring2][pop][FrH0][pop][N][N][Branch][:0isocyanate][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Ni][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][=O][&&][pcu],[:0isocyanate][C][C][Branch][C][=C][Branch][N][=C][Ring1][Ring2][pop][FrH0][pop][N][N][Branch][:0isocyanate][pop][FrH0][pop],O=C=NC(NN([Fr])N=C=O)C1=C([Fr])N=C1,"[-7.0245175, 0.6501856]",[:0methyl][C][N][N][:1benzenediol][#Branch][:3pyrimidine][:1amide][P][:1alkyne][:0amide][:0sulfonic_acid][N][FrH0][pop][pop][:0methyl][pop][Ring2][:0phosphoric_acid][Branch][FrH0][pop][:0benzenediol][:0benzenediol][Ring2][Cl][:0benzenediol][:0benzenediol][:0pyrimidine][Ring2][:0pyrimidine][:0benzenediol][:0pyrimidine][:0benzenealcohol][:0benzenediol][:0benzenealcohol][:0benzenediol][:0benzenealcohol][.][O][=C][Branch1][C][Fr][O][Ni][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][=O][&&][pcu],[:0methyl][C][N][N][:1benzenediol][#Branch][:3pyrimidine][:1amide][P][:1alkyne][:0amide][:0sulfonic_acid][N][FrH0][pop][pop][:0methyl][pop][Ring2][:0phosphoric_acid][Branch][FrH0][pop][:0benzenediol][:0benzenediol][Ring2][Cl][:0benzenediol][:0benzenediol][:0pyrimidine][Ring2][:0pyrimidine][:0benzenediol][:0pyrimidine][:0benzenealcohol][:0benzenediol][:0benzenealcohol][:0benzenediol][:0benzenealcohol],CCNNOc1c(OP(=O)(O[Fr])Oc2c(O)cc(-c3c(O)ccc(-c4c(O)cccc4-c4c(O)cccc4-c4ccccc4O)c3O)c(Cl)c2O)ccc(O)c1-c1ccnc(PC#COS(=O)[Fr])n1,"[-23.3474825511, 2.2177923278444793]",pcu_N47_ecb5df83,ecb5df83
eta_N415_edge86833,[:0O_nitrile][C][C][Branch][C][=C][Branch][C][C][N][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][:0O_nitrile][pop][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][eta],[:0O_nitrile][C][C][Branch][C][=C][Branch][C][C][N][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][:0O_nitrile][pop],N#COC(OC#N)C1=C([Fr])CCN1[Fr],"[-2.59406, 0.18029267]",[:0methyl][C][:0benzenediol][Ring1][:0benzenediol][Ring1][P][FrH0][pop][pop][Ring1][FrH0][pop][pop][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][eta],[:0methyl][C][:0benzenediol][Ring1][:0benzenediol][Ring1][P][FrH0][pop][pop][Ring1][FrH0][pop][pop],CCc1c(O)ccc([Fr])c1Oc1c(O)cccc1OP[Fr],"[-4.6164946765, 0.3878784570108173]",eta_N415_32e9f448,32e9f448
bnn_N572_edge93742,[N][C][Branch][O][C][Branch][C][C][C][C][Branch][O][FrH0][pop][C][=S][pop][C][=S][pop][O][FrH0][.][O][=C][Branch1][C][Fr][O][Sm][Branch1][C][O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[N][C][Branch][O][C][Branch][C][C][C][C][Branch][O][FrH0][pop][C][=S][pop][C][=S][pop][O][FrH0],NC(O[Fr])OC(C=S)CCCC(C=S)O[Fr],"[-8.130642, 0.7210669]",[:0propyl][:0propyl][:3pyrimidine][Ring1][FrH0][pop][:0propyl][P][:0benzenediol][:0benzenediol][:0benzenediol][Ring1][:0benzene][=Branch][:0benzenediol][pop][Ring1][:3pyrimidine][Ring2][FrH0][pop][pop][pop][F][:0nitrile][:1carboxylic_acid][F][F][F][.][O][=C][Branch1][C][Fr][O][Sm][Branch1][C][O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[:0propyl][:0propyl][:3pyrimidine][Ring1][FrH0][pop][:0propyl][P][:0benzenediol][:0benzenediol][:0benzenediol][Ring1][:0benzene][=Branch][:0benzenediol][pop][Ring1][:3pyrimidine][Ring2][FrH0][pop][pop][pop][F][:0nitrile][:1carboxylic_acid][F][F][F],CCCc1cc(Pc2c(O)cccc2Oc2c(O)cc(F)c(C#N)c2Oc2cccc(-c3c(O)cccc3O)c2-c2cc([Fr])ncn2)nc([Fr])n1,"[-17.6880962883, 1.7540182082881053]",bnn_N572_399f562e,399f562e
srs_N508_edge143240,[Cl][C][Branch][C][=S][C][=Branch][=C][Ring1][Ring2][pop][FrH0][pop][Branch][FrH0][pop][Cl][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring1][=Branch2][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][srs],[Cl][C][Branch][C][=S][C][=Branch][=C][Ring1][Ring2][pop][FrH0][pop][Branch][FrH0][pop][Cl],ClC(Cl)([Fr])C1=[SH]C([Fr])=C1,"[-6.465408, 0.70188427]",[:0benzenediol][#Branch][:3pyrimidine][Ring1][FrH0][pop][pop][Ring1][:0methyl][:1benzenediol][:0benzenediol][P][Cl][pop][Ring2][FrH0][pop][Ring2][:2imidazole][pop][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring1][=Branch2][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][srs],[:0benzenediol][#Branch][:3pyrimidine][Ring1][FrH0][pop][pop][Ring1][:0methyl][:1benzenediol][:0benzenediol][P][Cl][pop][Ring2][FrH0][pop][Ring2][:2imidazole][pop][pop],CCc1c(Oc2ccnc([Fr])n2)cc([Fr])c(-c2cnc[nH]2)c1OPCl,"[-8.7757193816, 0.7966746073958805]",srs_N508_42ada314,42ada314
ths_N222_edge120880,[Cl][C][=N][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][Branch][:0methyl_amine][Ring1][FrH0][pop][pop][Cl][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Fe][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][ths],[Cl][C][=N][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][Branch][:0methyl_amine][Ring1][FrH0][pop][pop][Cl],ClC1=NC(Cl)(NC[Fr])C=C1[Fr],"[-4.6322174, 0.2966994]",[:0benzenediol][#Branch][:0benzenediol][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring1][Cl][pop][Ring2][FrH0][pop][pop][pop][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Fe][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][ths],[:0benzenediol][#Branch][:0benzenediol][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring1][Cl][pop][Ring2][FrH0][pop][pop][pop],Oc1cccc(Oc2c(O)cccc2Oc2c(O)c([Fr])cc(Cl)c2O[Fr])c1,"[-5.470124896, 0.4805728301376362]",ths_N222_2f3ad0bd,2f3ad0bd
sra_N93_edge190662,[Br][S][C][C][=Branch][=C][Branch][C][C][=Branch][=C][Ring1][=Branch][Ring1][Ring1][pop][FrH0][pop][Br][pop][FrH0][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Cu][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[Br][S][C][C][=Branch][=C][Branch][C][C][=Branch][=C][Ring1][=Branch][Ring1][Ring1][pop][FrH0][pop][Br][pop][FrH0],BrSC1C([Fr])=C(Br)C2C([Fr])=C12,"[-5.346743, 0.40660408]",[:0propyl][C][:1benzenediol][=Branch][FrH0][pop][:3pyrimidine][:3pyrimidine][:0pyrimidine][:0pyrimidine][Ring1][=Ring2][pop][pop][pop][Ring2][:0propyl][pop][Ring1][:1methyl_amine][:2pyrimidine][N][FrH0][pop][pop][pop][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Cu][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[:0propyl][C][:1benzenediol][=Branch][FrH0][pop][:3pyrimidine][:3pyrimidine][:0pyrimidine][:0pyrimidine][Ring1][=Ring2][pop][pop][pop][Ring2][:0propyl][pop][Ring1][:1methyl_amine][:2pyrimidine][N][FrH0][pop][pop][pop],CCCOc1c(CCC)c(CNN[Fr])cc(O[Fr])c1-c1ccnc(-c2ncccn2)n1,"[-8.7650650897, 0.7977935146205903]",sra_N93_29dfec33,29dfec33
unc_N708_edge71169,[O][S][Branch][C][Branch][C][C][Branch][C][=C][C][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop][S][Branch][O][pop][Branch][O][pop][O][pop][Branch][O][pop][O][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][unc],[O][S][Branch][C][Branch][C][C][Branch][C][=C][C][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop][S][Branch][O][pop][Branch][O][pop][O][pop][Branch][O][pop][O],OS(O)(O)C1(S(O)(O)O)CC([Fr])C=CC1[Fr],"[-6.8730288, 0.8032997]",[=S][=C][=C][C][:0benzenediol][:3pyrimidine][pop][:1imidazole][Ring2][Ring2][Ring2][:0benzenediol][FrH0][:1pyrimidine][:0pyrimidine][:0pyrimidine][:0pyrimidine][FrH0][=P][=P][FrH0][:1pyrimidine][:1pyrimidine][:1pyrimidine][:1pyrimidine][:0benzenealcohol][Ring2][:0benzenealcohol][:3imidazole][->][:0alkene][C][S][S][Branch][:1imidazole][S][Branch][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][unc],[=S][=C][=C][C][:0benzenediol][:3pyrimidine][pop][:1imidazole][Ring2][Ring2][Ring2][:0benzenediol][FrH0][:1pyrimidine][:0pyrimidine][:0pyrimidine][:0pyrimidine][FrH0][=P][=P][FrH0][:1pyrimidine][:1pyrimidine][:1pyrimidine][:1pyrimidine][:0benzenealcohol][Ring2][:0benzenealcohol][:3imidazole][->][:0alkene][C][S][S][Branch][:1imidazole][S][Branch],O=Cc1cc(-c2cncnc2-c2cnc(-c3ccnc(-c4c(O)c5c(O)c(c4[Fr])[SH]=C=CC5)n3)nc2P=P[Fr])nc(Sn2ccnc2)n1,"[-13.0483720946, 1.2147814633167175]",unc_N708_73f5ae82,73f5ae82
eta_N206_edge74202,[Br][S][Branch][C][FrH0][pop][=C][C][C][FrH0][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][eta],[Br][S][Branch][C][FrH0][pop][=C][C][C][FrH0],BrS(=CCC[Fr])C[Fr],"[-5.736583, 0.44677386]",[:0propyl][=Ring2][:2pyrimidine][Ring2][FrH0][pop][:0benzenediol][:0benzenediol][=P][pop][Ring2][FrH0][pop][pop][:0propyl][:2benzenealcohol][:1imidazole][=P][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][eta],[:0propyl][=Ring2][:2pyrimidine][Ring2][FrH0][pop][:0benzenediol][:0benzenediol][=P][pop][Ring2][FrH0][pop][pop][:0propyl][:2benzenealcohol][:1imidazole][=P],CCCc1c(-c2ccc(O)cc2P)nc([Fr])nc1-c1c(O)cc([Fr])cc1O,"[-172.3045962944, 42.37864800472053]",eta_N206_f7b102dc,f7b102dc
lvt_N127_edge10469,[FrH0][C][:=0methyl_amine][Ring1][=C][C][Branch][C][=Branch][=C][=C][pop][Ring1][=Branch][pop][=C][C][=C][Branch][C][Branch][FrH0][pop][=C][C][=Branch][=C][=C][pop][Ring1][#Branch][pop][:1alkyne][pop][.][O][Cd][Branch1][C][O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lvt],[FrH0][C][:=0methyl_amine][Ring1][=C][C][Branch][C][=Branch][=C][=C][pop][Ring1][=Branch][pop][=C][C][=C][Branch][C][Branch][FrH0][pop][=C][C][=Branch][=C][=C][pop][Ring1][#Branch][pop][:1alkyne][pop],C#Cc1cc(=c2ccnc([Fr])c2=C=C)c(=C=C)cc1[Fr],"[-8.417183, 0.83150905]",[:0propyl][:0benzenediol][:2imidazole][Branch][:0benzenediol][:0benzenediol][FrH0][pop][pop][:0benzenediol][Branch][:1methyl_amine][Ring1][FrH0][pop][pop][pop][#Branch][:0methyl][pop][:0benzenealcohol][#Branch][pop][pop][Ring2][:0benzenediol][Cl][FrH0][#Branch][S][:0pyrimidine][:1amide][:0amide][S][:0pyrimidine][=S][=S][pop][pop][.][O][Cd][Branch1][C][O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lvt],[:0propyl][:0benzenediol][:2imidazole][Branch][:0benzenediol][:0benzenediol][FrH0][pop][pop][:0benzenediol][Branch][:1methyl_amine][Ring1][FrH0][pop][pop][pop][#Branch][:0methyl][pop][:0benzenealcohol][#Branch][pop][pop][Ring2][:0benzenediol][Cl][FrH0][#Branch][S][:0pyrimidine][:1amide][:0amide][S][:0pyrimidine][=S][=S][pop][pop],CCCc1c(CN[Fr])ncn1-c1c(O)cccc1O[Fr],"[-99.0675180097, 41.472597010811434]",lvt_N127_ecda046d,ecda046d
eta_N508_edge95858,[N][C][Branch][C][Branch][C][Branch][C][Branch][FrH0][pop][N][pop][N][pop][N][pop][=C][O][C][Branch][O][FrH0][pop][Branch][S][pop][N][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring1][=Branch2][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][eta],[N][C][Branch][C][Branch][C][Branch][C][Branch][FrH0][pop][N][pop][N][pop][N][pop][=C][O][C][Branch][O][FrH0][pop][Branch][S][pop][N],NC(=COC(N)(S)O[Fr])C(N)C(N)C(N)[Fr],"[-4.6845565, 0.5073714]",[N][#C][Branch][S][Branch][C][Branch][:1methyl_amine][Branch][FrH0][pop][:0pyrimidine][:0propyl][N][pop][:2pyrimidine][pop][:3pyrimidine][:1methyl_amine][:0benzenediol][Branch][:0propyl][FrH0][pop][Branch][FrH0][=P][:3pyrimidine][:0propyl][pop][:1pyrimidine][:2benzenealcohol][:2benzenealcohol][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring1][=Branch2][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][eta],[N][#C][Branch][S][Branch][C][Branch][:1methyl_amine][Branch][FrH0][pop][:0pyrimidine][:0propyl][N][pop][:2pyrimidine][pop][:3pyrimidine][:1methyl_amine][:0benzenediol][Branch][:0propyl][FrH0][pop][Branch][FrH0][=P][:3pyrimidine][:0propyl][pop][:1pyrimidine][:2benzenealcohol][:2benzenealcohol],CCCNCc1nc([Fr])nc(-c2cc(-c3ccc(O)cc3)ncn2)c1[SH](C#N)C(CCC)CN[Fr],"[-9.2647836772, 0.7572262808544855]",eta_N508_c7fc05dd,c7fc05dd
utk_N682_edge33848,[FrH0][C][=C][Branch][N][Branch][C][Ring1][Ring2][pop][FrH0][pop][:2pyridine][.][O][U][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][utk],[FrH0][C][=C][Branch][N][Branch][C][Ring1][Ring2][pop][FrH0][pop][:2pyridine],[Fr]C1=C(c2ccncc2)N([Fr])C1,"[-6.675126, 0.49392685]",[:5benzenediol][:3imidazole][:=1methyl_amine][Cl][Cl][FrH0][Cl][FrH0][Ring1][Ring1][:=1methyl_amine][S][S][N][:2benzenediol][N][:0propyl][Branch][Branch][Branch][#N][Branch][Branch][FrH0][:0propyl][pop][:1imidazole][:3pyrimidine][:0propyl][:0propyl][:0propyl][:0propyl][:3benzenealcohol][:3benzenealcohol][:0propyl][:1pyrimidine][:1methyl_amine][:1alkyne][:5benzenediol][.][O][U][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][utk],[:5benzenediol][:3imidazole][:=1methyl_amine][Cl][Cl][FrH0][Cl][FrH0][Ring1][Ring1][:=1methyl_amine][S][S][N][:2benzenediol][N][:0propyl][Branch][Branch][Branch][#N][Branch][Branch][FrH0][:0propyl][pop][:1imidazole][:3pyrimidine][:0propyl][:0propyl][:0propyl][:0propyl][:3benzenealcohol][:3benzenealcohol][:0propyl][:1pyrimidine][:1methyl_amine][:1alkyne][:5benzenediol],C#COc1cccc(-c2cc(Oc3c(NSc4cc(O)c(CNCl)c(O[Fr])c4)c(CCC)cc(O)c3N([Fr])CCC)nc(CCC)n2)c1CCC,"[-5.4608276865, 0.5597163306013166]",utk_N682_85de1c1a,85de1c1a
nbo_N17_edge117720,[O][C][Branch][C][=C][C][C][Branch][C][C][Ring1][=Branch][pop][FrH0][pop][Branch][C][FrH0][pop][O][.][O][Cu][O][C][Branch1][C][Fr][O][Cu][Ring1][=Branch1][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][nbo],[O][C][Branch][C][=C][C][C][Branch][C][C][Ring1][=Branch][pop][FrH0][pop][Branch][C][FrH0][pop][O],OC(O)(C[Fr])C1=CCC([Fr])CC1,"[-11.575562, 1.1664163]",[FrH0][C][S][=S][=S][=S][:0benzenediol][Branch][FrH0][pop][:0propyl][:0propyl][:3pyrimidine][pop][:1pyrimidine][:1pyrimidine][:1amide][pop][Branch][:0benzenediol][:1methyl_amine][Branch][pop][pop][pop][=P][Ring2][=P][:3pyrimidine][:2pyridine][:2benzenealcohol][:3pyrimidine][:2pyridine][:2pyridine][:1pyrimidine][:2pyrimidine][Branch][:2pyridine][:1carboxylic_acid][.][O][Cu][O][C][Branch1][C][Fr][O][Cu][Ring1][=Branch1][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][nbo],[FrH0][C][S][=S][=S][=S][:0benzenediol][Branch][FrH0][pop][:0propyl][:0propyl][:3pyrimidine][pop][:1pyrimidine][:1pyrimidine][:1amide][pop][Branch][:0benzenediol][:1methyl_amine][Branch][pop][pop][pop][=P][Ring2][=P][:3pyrimidine][:2pyridine][:2benzenealcohol][:3pyrimidine][:2pyridine][:2pyridine][:1pyrimidine][:2pyrimidine][Branch][:2pyridine][:1carboxylic_acid],CCCc1c([Fr])c(-c2ccc(O)cc2-c2ccncc2-c2ncncc2-c2ccncc2)c(O)c([SH]=S=S=[SH]C[Fr])c1Oc1cc(-c2c(O)cccc2O)ncn1,"[-11.5337980452, 1.1737761717350486]",nbo_N17_f9423f2b,f9423f2b
